rank,stage,tag,K1L,K2L,zmL_um,K1R,K2R,zmR_um,sigma_MPa,edge_L_MPa,margin_L_mm,y_star_mm,y_star_pct,edge_R_MPa,margin_R_mm,contact_mm,score,feasible
103,S2,asym K1=8.0 K2=1.0 zmL=325 r=0.3,8.0,1.0,325.0,8.0,1.0,97.5,2068.9,815.5,0.0,-93.24,43.6,565.9,0.0,427.8,0.40271,1
103,S2,asym K1=8.0 K2=1.0 zmL=325 r=0.5,8.0,1.0,325.0,8.0,1.0,162.5,9000000000.0,9000000000.0,0.0,,,9000000000.0,0.0,0.0,,0
103,S2,asym K1=8.0 K2=1.0 zmL=325 r=0.7,8.0,1.0,325.0,8.0,1.0,227.5,2109.1,954.5,0.0,-87.03,40.7,688.4,36.61,391.2,,0
103,S2,asym K1=8.0 K2=1.0 zmL=325 r=1.0,8.0,1.0,325.0,8.0,1.0,325.0,2120.1,989.3,0.0,-90.52,42.3,50.1,37.1,390.7,,0
103,S2,asym K1=8.0 K2=1.0 zmL=400 r=0.15,8.0,1.0,400.0,8.0,1.0,60.0,2054.2,1206.2,11.44,-81.93,38.3,1071.5,-0.0,416.4,0.12823,1
103,S2,asym K1=8.0 K2=1.0 zmL=400 r=0.3,8.0,1.0,400.0,8.0,1.0,120.0,2095.5,1262.5,10.97,-82.27,38.5,667.4,10.97,405.9,,0
103,S2,asym K1=8.0 K2=1.0 zmL=400 r=0.5,8.0,1.0,400.0,8.0,1.0,200.0,2120.3,1303.9,10.74,-85.05,39.8,683.0,30.51,386.6,,0
103,S2,asym K1=8.0 K2=1.0 zmL=400 r=0.7,8.0,1.0,400.0,8.0,1.0,280.0,2133.3,1316.1,10.42,-88.82,41.5,737.1,42.15,375.2,,0
103,S2,asym K1=8.0 K2=1.0 zmL=400 r=1.0,8.0,1.0,400.0,8.0,1.0,400.0,2142.5,1326.1,10.19,-81.42,38.1,178.4,40.55,377.1,,0
103,S2,asym K1=8.0 K2=1.0 zmL=500 r=0.15,8.0,1.0,500.0,8.0,1.0,75.0,2075.7,1262.9,16.55,-89.13,41.7,957.1,-0.0,411.3,0.03613,1
103,S2,asym K1=8.0 K2=1.0 zmL=500 r=0.3,8.0,1.0,500.0,8.0,1.0,150.0,2118.2,1310.8,15.94,-78.74,36.8,361.9,10.84,401.0,,0
103,S2,asym K1=8.0 K2=1.0 zmL=500 r=0.5,8.0,1.0,500.0,8.0,1.0,250.0,2140.7,1303.1,15.06,-84.2,39.4,729.6,37.55,375.2,,0
103,S2,asym K1=8.0 K2=1.0 zmL=500 r=0.7,8.0,1.0,500.0,8.0,1.0,350.0,2151.8,1295.7,14.58,-87.4,40.9,164.8,36.78,376.4,,0
103,S2,asym K1=8.0 K2=1.0 zmL=500 r=1.0,8.0,1.0,500.0,8.0,1.0,500.0,2158.7,1291.1,14.26,-79.51,37.2,237.3,43.14,370.4,,0
103,S3,refine r0,11.2,0.85,325.0,8.0,0.85,48.8,2063.9,549.8,0.0,-93.24,43.6,1096.2,0.0,427.8,0.68558,1
103,S3,refine r0,6.72,0.85,325.0,8.0,0.85,48.8,2052.0,614.5,0.0,-115.18,53.8,1029.7,0.0,427.8,0.4467,1
103,S3,refine r0,11.2,1.0,325.0,8.0,0.85,48.8,2033.4,699.8,0.0,-82.27,38.5,1164.6,0.0,427.8,0.61089,1
103,S3,refine r0,11.2,0.7,325.0,8.0,0.85,48.8,2099.6,364.7,0.0,-104.21,48.7,1024.1,0.0,427.8,,0
103,S3,refine r0,11.2,0.85,422.5,8.0,0.85,48.8,2082.6,1044.9,14.16,-90.89,42.5,1148.5,0.0,413.6,0.24333,1
103,S3,refine r0,11.2,0.85,227.5,8.0,0.85,48.8,2025.5,1529.4,0.0,-104.21,48.7,1008.4,0.0,427.8,-0.44232,1
103,S3,refine r0,11.2,0.85,325.0,11.2,0.85,48.8,2064.5,552.4,0.0,-93.24,43.6,1097.4,0.0,427.8,0.68281,1
103,S3,refine r0,11.2,0.85,325.0,4.8,0.85,48.8,2062.7,543.7,0.0,-93.24,43.6,1093.5,0.0,427.8,0.69207,1
103,S3,refine r0,11.2,0.85,325.0,4.8,1.0,48.8,2068.6,572.2,0.0,-93.24,43.6,1109.4,0.0,427.8,0.66173,1
103,S3,refine r0,11.2,0.85,325.0,4.8,0.7,48.8,2056.8,514.3,0.0,-93.24,43.6,1077.8,0.0,427.8,0.72337,1
103,S3,refine r0,11.2,0.85,325.0,4.8,0.7,63.4,2064.2,546.6,0.0,-93.24,43.6,923.1,0.0,427.8,0.68899,1
103,S3,refine r0,11.2,0.85,325.0,4.8,0.7,34.1,2048.8,476.3,0.0,-93.24,43.6,1213.3,0.0,427.8,0.76383,1
103,S3,refine r1,13.44,0.85,325.0,4.8,0.7,34.1,2052.5,491.3,0.0,-82.27,38.5,1229.5,0.0,427.8,0.83286,1
103,S3,refine r1,10.752,0.85,325.0,4.8,0.7,34.1,2047.8,474.6,0.0,-93.24,43.6,1209.3,0.0,427.8,0.76564,1
103,S3,refine r1,13.44,0.925,325.0,4.8,0.7,34.1,2036.8,585.7,0.0,-82.27,38.5,1262.1,0.0,427.8,0.73236,1
103,S3,refine r1,13.44,0.775,325.0,4.8,0.7,34.1,2070.6,378.1,0.0,-93.24,43.6,1196.3,0.0,427.8,0.86838,1
103,S3,refine r1,13.44,0.775,373.8,4.8,0.7,34.1,2081.8,1001.7,10.97,-93.24,43.6,1223.0,0.0,416.8,0.2561,1
103,S3,refine r1,13.44,0.775,276.2,4.8,0.7,34.1,2050.0,1075.4,0.0,-104.21,48.7,1159.2,0.0,427.8,0.04102,1
103,S3,refine r1,13.44,0.775,325.0,5.76,0.7,34.1,2070.8,379.6,0.0,-93.24,43.6,1196.6,0.0,427.8,0.86678,1
103,S3,refine r1,13.44,0.775,325.0,3.84,0.7,34.1,2070.3,375.9,0.0,-93.24,43.6,1195.8,0.0,427.8,0.87072,1
103,S3,refine r1,13.44,0.775,325.0,3.84,0.775,34.1,2072.4,390.2,0.0,-93.24,43.6,1201.0,0.0,427.8,0.85549,1
103,S3,refine r1,13.44,0.775,325.0,3.84,0.625,34.1,2068.2,361.2,0.0,-93.24,43.6,1190.8,0.0,427.8,0.88637,1
103,S3,refine r1,13.44,0.775,325.0,3.84,0.625,39.2,2070.7,376.7,0.0,-93.24,43.6,1143.7,0.0,427.8,0.86987,1
103,S3,refine r1,13.44,0.775,325.0,3.84,0.625,29.0,2065.6,344.3,0.0,-93.24,43.6,1236.3,0.0,427.8,0.90436,1
103,S3,refine r2,14.784,0.775,325.0,3.84,0.625,29.0,2068.1,352.1,0.0,-93.24,43.6,1243.1,0.0,427.8,0.89606,1
103,S3,refine r2,12.096,0.775,325.0,3.84,0.625,29.0,2062.5,339.6,0.0,-93.24,43.6,1228.0,0.0,427.8,0.90936,1
103,S3,refine r2,12.096,0.812,325.0,3.84,0.625,29.0,2054.3,400.1,0.0,-93.24,43.6,1243.7,0.0,427.8,0.84495,1
103,S3,refine r2,12.096,0.738,325.0,3.84,0.625,29.0,2072.4,268.4,0.0,-104.21,48.7,1212.2,0.0,427.8,0.90017,1
103,S3,refine r2,12.096,0.775,349.4,3.84,0.625,29.0,2068.3,1146.1,10.97,-93.24,43.6,1241.0,0.0,416.8,0.10237,1
103,S3,refine r2,12.096,0.775,300.6,3.84,0.625,29.0,2053.3,784.9,0.0,-104.21,48.7,1211.7,0.0,427.8,0.35029,1
103,S3,refine r2,12.096,0.775,325.0,4.224,0.625,29.0,2062.6,340.4,0.0,-93.24,43.6,1228.1,0.0,427.8,0.90851,1
103,S3,refine r2,12.096,0.775,325.0,3.456,0.625,29.0,2062.4,338.8,0.0,-93.24,43.6,1227.9,0.0,427.8,0.91022,1
103,S3,refine r2,12.096,0.775,325.0,3.456,0.662,29.0,2063.3,345.5,0.0,-93.24,43.6,1230.0,0.0,427.8,0.90308,1
103,S3,refine r2,12.096,0.775,325.0,3.456,0.588,29.0,2061.5,332.0,0.0,-93.24,43.6,1225.9,0.0,427.8,0.91746,1
103,S3,refine r2,12.096,0.775,325.0,3.456,0.588,31.2,2062.5,339.0,0.0,-93.24,43.6,1206.6,0.0,427.8,0.91,1
103,S3,refine r2,12.096,0.775,325.0,3.456,0.588,26.8,2060.5,324.7,0.0,-93.24,43.6,1245.0,0.0,427.8,0.92523,1
210,base,DIN off 0,,,,,,,2099.8,941.7,1.1,-104.39,60.1,521.2,22.05,324.5,0.0,1
210,S0,JG 대조 ×1,1.0,1.0,56.5,1.0,1.0,56.5,2383.4,2383.4,0.0,-173.8,100.0,702.9,0.0,347.6,,0
210,S0,JG 대조 ×4,1.0,1.0,225.9,1.0,1.0,225.9,2083.1,1413.1,0.0,-104.66,60.2,483.6,19.17,328.4,-0.50954,1
210,S0,JG 대조 ×8,1.0,1.0,451.8,1.0,1.0,451.8,2182.9,1271.0,12.69,-63.38,36.5,317.4,33.56,301.3,,0
210,S1,sym K1=1.0 K2=0.4 zm=40,1.0,0.4,40.0,1.0,0.4,40.0,2429.8,2429.8,0.0,-173.8,100.0,854.9,0.0,347.6,,0
210,S1,sym K1=1.0 K2=0.4 zm=80,1.0,0.4,80.0,1.0,0.4,80.0,2301.5,2301.5,0.0,-173.8,100.0,425.1,0.0,347.6,,0
210,S1,sym K1=1.0 K2=0.4 zm=150,1.0,0.4,150.0,1.0,0.4,150.0,2288.9,2120.7,0.0,-164.95,94.9,831.1,2.62,345.0,,0
210,S1,sym K1=1.0 K2=0.4 zm=250,1.0,0.4,250.0,1.0,0.4,250.0,2343.2,1846.0,0.0,-164.99,94.9,911.7,4.05,343.5,,0
210,S1,sym K1=1.0 K2=0.4 zm=400,1.0,0.4,400.0,1.0,0.4,400.0,2395.3,2395.3,1.87,-171.93,98.9,945.9,4.75,341.0,,0
210,S1,sym K1=1.0 K2=0.4 zm=600,1.0,0.4,600.0,1.0,0.4,600.0,2413.2,2413.2,2.91,-170.89,98.3,962.1,5.02,339.7,,0
210,S1,sym K1=1.0 K2=0.55 zm=40,1.0,0.55,40.0,1.0,0.55,40.0,2431.7,2431.7,0.0,-173.8,100.0,855.3,0.0,347.6,,0
210,S1,sym K1=1.0 K2=0.55 zm=80,1.0,0.55,80.0,1.0,0.55,80.0,2293.6,2293.6,0.0,-173.8,100.0,372.7,0.0,347.6,,0
210,S1,sym K1=1.0 K2=0.55 zm=150,1.0,0.55,150.0,1.0,0.55,150.0,2267.7,2109.2,0.0,-164.96,94.9,762.5,2.65,345.0,,0
210,S1,sym K1=1.0 K2=0.55 zm=250,1.0,0.55,250.0,1.0,0.55,250.0,2322.3,1832.6,0.0,-164.99,94.9,851.0,4.11,343.5,,0
210,S1,sym K1=1.0 K2=0.55 zm=400,1.0,0.55,400.0,1.0,0.55,400.0,2371.6,2371.6,1.87,-171.93,98.9,887.8,4.8,340.9,,0
210,S1,sym K1=1.0 K2=0.55 zm=600,1.0,0.55,600.0,1.0,0.55,600.0,2389.9,2389.9,2.91,-170.89,98.3,904.6,5.06,339.6,,0
210,S1,sym K1=1.0 K2=0.7 zm=40,1.0,0.7,40.0,1.0,0.7,40.0,2437.5,2437.5,0.0,-173.8,100.0,866.1,0.0,347.6,,0
210,S1,sym K1=1.0 K2=0.7 zm=80,1.0,0.7,80.0,1.0,0.7,80.0,2292.2,2292.2,0.0,-173.8,100.0,352.8,0.0,347.6,,0
210,S1,sym K1=1.0 K2=0.7 zm=150,1.0,0.7,150.0,1.0,0.7,150.0,2254.4,2105.0,0.0,-164.96,94.9,715.3,2.65,345.0,,0
210,S1,sym K1=1.0 K2=0.7 zm=250,1.0,0.7,250.0,1.0,0.7,250.0,2309.2,1827.4,0.0,-164.99,94.9,810.5,4.14,343.5,,0
210,S1,sym K1=1.0 K2=0.7 zm=400,1.0,0.7,400.0,1.0,0.7,400.0,2357.2,2357.2,1.85,-171.95,98.9,849.5,4.82,340.9,,0
210,S1,sym K1=1.0 K2=0.7 zm=600,1.0,0.7,600.0,1.0,0.7,600.0,2375.9,2375.9,2.91,-170.89,98.3,866.7,5.08,339.6,,0
210,S1,sym K1=1.0 K2=0.85 zm=40,1.0,0.85,40.0,1.0,0.85,40.0,2445.1,2445.1,0.0,-173.8,100.0,881.7,0.0,347.6,,0
210,S1,sym K1=1.0 K2=0.85 zm=80,1.0,0.85,80.0,1.0,0.85,80.0,2294.6,2294.6,0.0,-173.8,100.0,355.1,0.0,347.6,,0
210,S1,sym K1=1.0 K2=0.85 zm=150,1.0,0.85,150.0,1.0,0.85,150.0,2246.0,2105.1,0.0,-164.95,94.9,682.0,2.62,345.0,,0
210,S1,sym K1=1.0 K2=0.85 zm=250,1.0,0.85,250.0,1.0,0.85,250.0,2300.9,1827.2,0.0,-164.99,94.9,783.3,4.15,343.4,,0
210,S1,sym K1=1.0 K2=0.85 zm=400,1.0,0.85,400.0,1.0,0.85,400.0,2348.5,2348.5,1.83,-171.97,98.9,824.1,4.84,340.9,,0
210,S1,sym K1=1.0 K2=0.85 zm=600,1.0,0.85,600.0,1.0,0.85,600.0,2367.5,2367.5,2.91,-170.89,98.3,841.7,5.09,339.6,,0
210,S1,sym K1=1.0 K2=1.0 zm=40,1.0,1.0,40.0,1.0,1.0,40.0,2453.8,2453.8,0.0,-173.8,100.0,899.8,0.0,347.6,,0
210,S1,sym K1=1.0 K2=1.0 zm=80,1.0,1.0,80.0,1.0,1.0,80.0,2299.6,2299.6,0.0,-173.8,100.0,371.7,0.0,347.6,,0
210,S1,sym K1=1.0 K2=1.0 zm=150,1.0,1.0,150.0,1.0,1.0,150.0,2241.0,2108.0,0.0,-164.95,94.9,658.8,2.58,345.0,,0
210,S1,sym K1=1.0 K2=1.0 zm=250,1.0,1.0,250.0,1.0,1.0,250.0,2296.0,1830.3,0.0,-164.99,94.9,765.5,4.16,343.4,,0
210,S1,sym K1=1.0 K2=1.0 zm=400,1.0,1.0,400.0,1.0,1.0,400.0,2343.6,2343.6,1.81,-171.99,99.0,807.8,4.84,340.9,,0
210,S1,sym K1=1.0 K2=1.0 zm=600,1.0,1.0,600.0,1.0,1.0,600.0,2362.9,2362.9,2.9,-170.9,98.3,825.8,5.1,339.6,,0
210,S1,sym K1=2.0 K2=0.4 zm=40,2.0,0.4,40.0,2.0,0.4,40.0,2417.8,2417.8,0.0,-173.8,100.0,819.9,0.0,347.6,,0
210,S1,sym K1=2.0 K2=0.4 zm=80,2.0,0.4,80.0,2.0,0.4,80.0,2228.0,2228.0,0.0,-173.8,100.0,912.4,8.91,338.7,,0
210,S1,sym K1=2.0 K2=0.4 zm=150,2.0,0.4,150.0,2.0,0.4,150.0,2187.8,1957.9,0.0,-164.97,94.9,955.6,12.15,335.5,,0
210,S1,sym K1=2.0 K2=0.4 zm=250,2.0,0.4,250.0,2.0,0.4,250.0,2237.5,1630.4,0.0,-165.01,94.9,218.9,4.7,342.9,,0
210,S1,sym K1=2.0 K2=0.4 zm=400,2.0,0.4,400.0,2.0,0.4,400.0,2176.2,2151.5,2.0,-154.34,88.8,354.4,5.19,340.4,,0
210,S1,sym K1=2.0 K2=0.4 zm=600,2.0,0.4,600.0,2.0,0.4,600.0,2202.6,2202.6,3.44,-170.36,98.0,407.1,5.41,338.8,,0
210,S1,sym K1=2.0 K2=0.55 zm=40,2.0,0.55,40.0,2.0,0.55,40.0,2427.2,2427.2,0.0,-173.8,100.0,838.9,0.0,347.6,,0
210,S1,sym K1=2.0 K2=0.55 zm=80,2.0,0.55,80.0,2.0,0.55,80.0,2231.4,2231.4,0.0,-173.8,100.0,842.8,8.91,338.7,,0
210,S1,sym K1=2.0 K2=0.55 zm=150,2.0,0.55,150.0,2.0,0.55,150.0,2143.5,1938.9,0.0,-164.98,94.9,871.9,12.31,335.3,,0
210,S1,sym K1=2.0 K2=0.55 zm=250,2.0,0.55,250.0,2.0,0.55,250.0,2191.1,1597.9,0.0,-165.01,94.9,914.1,13.68,333.9,,0
210,S1,sym K1=2.0 K2=0.55 zm=400,2.0,0.55,400.0,2.0,0.55,400.0,2143.3,2096.2,1.99,-154.36,88.8,921.1,14.03,331.6,,0
210,S1,sym K1=2.0 K2=0.55 zm=600,2.0,0.55,600.0,2.0,0.55,600.0,2150.4,2150.4,3.47,-170.33,98.0,926.7,14.18,330.0,,0
210,S1,sym K1=2.0 K2=0.7 zm=40,2.0,0.7,40.0,2.0,0.7,40.0,2439.1,2439.1,0.0,-173.8,100.0,864.7,0.0,347.6,,0
210,S1,sym K1=2.0 K2=0.7 zm=80,2.0,0.7,80.0,2.0,0.7,80.0,2243.6,2243.6,0.0,-173.8,100.0,805.3,8.91,338.7,,0
210,S1,sym K1=2.0 K2=0.7 zm=150,2.0,0.7,150.0,2.0,0.7,150.0,2117.8,1935.8,0.0,-156.16,89.8,814.2,12.36,335.2,,0
210,S1,sym K1=2.0 K2=0.7 zm=250,2.0,0.7,250.0,2.0,0.7,250.0,2161.3,1584.5,0.0,-165.02,94.9,856.1,13.8,333.8,,0
210,S1,sym K1=2.0 K2=0.7 zm=400,2.0,0.7,400.0,2.0,0.7,400.0,2121.9,2060.6,1.97,-154.39,88.8,863.2,14.11,331.5,,0
210,S1,sym K1=2.0 K2=0.7 zm=600,2.0,0.7,600.0,2.0,0.7,600.0,2127.2,2117.1,3.48,-152.96,88.0,868.5,14.22,329.9,,0
210,S1,sym K1=2.0 K2=0.85 zm=40,2.0,0.85,40.0,2.0,0.85,40.0,2451.9,2451.9,0.0,-173.8,100.0,892.6,0.0,347.6,,0
210,S1,sym K1=2.0 K2=0.85 zm=80,2.0,0.85,80.0,2.0,0.85,80.0,2260.2,2260.2,0.0,-173.8,100.0,788.6,8.91,338.7,,0
210,S1,sym K1=2.0 K2=0.85 zm=150,2.0,0.85,150.0,2.0,0.85,150.0,2104.6,1941.9,0.0,-147.33,84.8,773.7,12.33,335.3,,0
210,S1,sym K1=2.0 K2=0.85 zm=250,2.0,0.85,250.0,2.0,0.85,250.0,2142.2,1583.0,0.0,-165.02,94.9,816.7,13.88,333.7,,0
210,S1,sym K1=2.0 K2=0.85 zm=400,2.0,0.85,400.0,2.0,0.85,400.0,2108.9,2037.8,1.93,-154.43,88.9,823.9,14.16,331.5,,0
210,S1,sym K1=2.0 K2=0.85 zm=600,2.0,0.85,600.0,2.0,0.85,600.0,2114.5,2096.5,3.47,-152.96,88.0,829.0,14.26,329.9,,0
210,S1,sym K1=2.0 K2=1.0 zm=40,2.0,1.0,40.0,2.0,1.0,40.0,2465.0,2465.0,0.0,-173.8,100.0,921.0,0.0,347.6,,0
210,S1,sym K1=2.0 K2=1.0 zm=80,2.0,1.0,80.0,2.0,1.0,80.0,2278.8,2278.8,0.0,-173.8,100.0,149.9,0.0,347.6,,0
210,S1,sym K1=2.0 K2=1.0 zm=150,2.0,1.0,150.0,2.0,1.0,150.0,2098.4,1954.1,0.0,-147.32,84.8,745.4,12.23,335.4,-1.49269,1
210,S1,sym K1=2.0 K2=1.0 zm=250,2.0,1.0,250.0,2.0,1.0,250.0,2130.5,1589.3,0.0,-165.02,94.9,791.2,13.92,333.7,,0
210,S1,sym K1=2.0 K2=1.0 zm=400,2.0,1.0,400.0,2.0,1.0,400.0,2101.7,2023.8,1.87,-154.48,88.9,798.6,14.19,331.5,,0
210,S1,sym K1=2.0 K2=1.0 zm=600,2.0,1.0,600.0,2.0,1.0,600.0,2107.7,2084.4,3.46,-152.98,88.0,803.7,14.28,329.9,,0
210,S1,sym K1=3.0 K2=0.4 zm=40,3.0,0.4,40.0,3.0,0.4,40.0,2416.0,2416.0,0.0,-173.8,100.0,813.7,0.0,347.6,,0
210,S1,sym K1=3.0 K2=0.4 zm=80,3.0,0.4,80.0,3.0,0.4,80.0,2207.0,2207.0,0.0,-173.8,100.0,826.8,8.91,338.7,,0
210,S1,sym K1=3.0 K2=0.4 zm=150,3.0,0.4,150.0,3.0,0.4,150.0,2152.3,1851.3,0.0,-147.38,84.8,855.2,12.92,334.7,,0
210,S1,sym K1=3.0 K2=0.4 zm=250,3.0,0.4,250.0,3.0,0.4,250.0,2165.7,1404.7,0.0,-147.49,84.9,877.7,14.33,333.3,,0
210,S1,sym K1=3.0 K2=0.4 zm=400,3.0,0.4,400.0,3.0,0.4,400.0,2157.2,1878.8,2.16,-136.8,78.7,875.7,14.44,331.0,,0
210,S1,sym K1=3.0 K2=0.4 zm=600,3.0,0.4,600.0,3.0,0.4,600.0,2161.9,1963.4,3.64,-144.15,82.9,876.9,14.43,329.5,,0
210,S1,sym K1=3.0 K2=0.55 zm=40,3.0,0.55,40.0,3.0,0.55,40.0,2428.1,2428.1,0.0,-173.8,100.0,839.5,0.0,347.6,,0
210,S1,sym K1=3.0 K2=0.55 zm=80,3.0,0.55,80.0,3.0,0.55,80.0,2221.0,2221.0,0.0,-173.8,100.0,754.9,8.91,338.7,,0
210,S1,sym K1=3.0 K2=0.55 zm=150,3.0,0.55,150.0,3.0,0.55,150.0,2113.3,1844.0,0.0,-138.6,79.7,735.6,13.23,334.4,,0
210,S1,sym K1=3.0 K2=0.55 zm=250,3.0,0.55,250.0,3.0,0.55,250.0,2126.1,1355.3,0.0,-130.07,74.8,751.4,15.25,332.3,,0
210,S1,sym K1=3.0 K2=0.55 zm=400,3.0,0.55,400.0,3.0,0.55,400.0,2123.0,1781.8,2.17,-136.93,78.8,756.1,15.71,329.7,,0
210,S1,sym K1=3.0 K2=0.55 zm=600,3.0,0.55,600.0,3.0,0.55,600.0,2125.5,1873.5,3.7,-135.55,78.0,756.3,15.69,328.2,,0
210,S1,sym K1=3.0 K2=0.7 zm=40,3.0,0.7,40.0,3.0,0.7,40.0,2442.0,2442.0,0.0,-173.8,100.0,870.3,0.0,347.6,,0
210,S1,sym K1=3.0 K2=0.7 zm=80,3.0,0.7,80.0,3.0,0.7,80.0,2242.2,2242.2,0.0,-173.8,100.0,725.3,8.91,338.7,,0
210,S1,sym K1=3.0 K2=0.7 zm=150,3.0,0.7,150.0,3.0,0.7,150.0,2090.2,1857.1,0.0,-129.82,74.7,650.4,13.32,334.3,-1.22205,1
210,S1,sym K1=3.0 K2=0.7 zm=250,3.0,0.7,250.0,3.0,0.7,250.0,2105.1,1338.9,0.0,-130.2,74.9,675.9,16.2,331.4,,0
210,S1,sym K1=3.0 K2=0.7 zm=400,3.0,0.7,400.0,3.0,0.7,400.0,2100.5,1717.8,2.13,-128.41,73.9,689.2,16.74,328.7,,0
210,S1,sym K1=3.0 K2=0.7 zm=600,3.0,0.7,600.0,3.0,0.7,600.0,2102.7,1815.7,3.72,-127.03,73.1,689.0,16.72,327.2,,0
210,S1,sym K1=3.0 K2=0.85 zm=40,3.0,0.85,40.0,3.0,0.85,40.0,2456.5,2456.5,0.0,-173.8,100.0,901.9,0.0,347.6,,0
210,S1,sym K1=3.0 K2=0.85 zm=80,3.0,0.85,80.0,3.0,0.85,80.0,2266.4,2266.4,0.0,-173.8,100.0,721.2,8.91,338.7,,0
210,S1,sym K1=3.0 K2=0.85 zm=150,3.0,0.85,150.0,3.0,0.85,150.0,2076.9,1880.9,0.0,-129.8,74.7,588.3,13.22,334.4,-1.24713,1
210,S1,sym K1=3.0 K2=0.85 zm=250,3.0,0.85,250.0,3.0,0.85,250.0,2091.4,1344.1,0.0,-130.27,75.0,630.4,16.77,330.8,-0.6816,1
210,S1,sym K1=3.0 K2=0.85 zm=400,3.0,0.85,400.0,3.0,0.85,400.0,2088.2,1674.8,2.07,-119.92,69.0,646.9,17.4,328.1,-0.92164,1
210,S1,sym K1=3.0 K2=0.85 zm=600,3.0,0.85,600.0,3.0,0.85,600.0,2090.7,1778.4,3.73,-127.11,73.1,646.5,17.38,326.5,-1.09092,1
210,S1,sym K1=3.0 K2=1.0 zm=40,3.0,1.0,40.0,3.0,1.0,40.0,2471.0,2471.0,0.0,-173.8,100.0,933.3,0.0,347.6,,0
210,S1,sym K1=3.0 K2=1.0 zm=80,3.0,1.0,80.0,3.0,1.0,80.0,2291.4,2291.4,0.0,-173.8,100.0,242.8,0.0,347.6,,0
210,S1,sym K1=3.0 K2=1.0 zm=150,3.0,1.0,150.0,3.0,1.0,150.0,2069.9,1910.9,0.0,-129.76,74.7,541.4,12.93,334.7,-1.2786,1
210,S1,sym K1=3.0 K2=1.0 zm=250,3.0,1.0,250.0,3.0,1.0,250.0,2084.6,1363.4,0.0,-121.61,70.0,599.3,17.08,330.5,-0.61913,1
210,S1,sym K1=3.0 K2=1.0 zm=400,3.0,1.0,400.0,3.0,1.0,400.0,2083.7,1646.6,1.99,-120.05,69.1,618.9,17.79,327.8,-0.8934,1
210,S1,sym K1=3.0 K2=1.0 zm=600,3.0,1.0,600.0,3.0,1.0,600.0,2086.2,1755.7,3.72,-118.59,68.2,618.4,17.78,326.1,-0.98525,1
210,S1,sym K1=4.0 K2=0.4 zm=40,4.0,0.4,40.0,4.0,0.4,40.0,2415.6,2415.6,0.0,-173.8,100.0,811.7,0.0,347.6,,0
210,S1,sym K1=4.0 K2=0.4 zm=80,4.0,0.4,80.0,4.0,0.4,80.0,2199.9,2199.9,0.0,-173.8,100.0,777.8,8.91,338.7,,0
210,S1,sym K1=4.0 K2=0.4 zm=150,4.0,0.4,150.0,4.0,0.4,150.0,2147.8,1796.6,0.0,-138.64,79.8,778.2,13.57,334.0,,0
210,S1,sym K1=4.0 K2=0.4 zm=250,4.0,0.4,250.0,4.0,0.4,250.0,2166.6,1203.7,0.0,-130.25,74.9,818.4,16.6,331.0,,0
210,S1,sym K1=4.0 K2=0.4 zm=400,4.0,0.4,400.0,4.0,0.4,400.0,2166.9,1587.3,2.36,-136.94,78.8,840.9,17.46,327.8,,0
210,S1,sym K1=4.0 K2=0.4 zm=600,4.0,0.4,600.0,4.0,0.4,600.0,2168.7,1703.2,3.87,-135.59,78.0,842.8,17.54,326.2,,0
210,S1,sym K1=4.0 K2=0.55 zm=40,4.0,0.55,40.0,4.0,0.55,40.0,2428.9,2428.9,0.0,-173.8,100.0,840.9,0.0,347.6,,0
210,S1,sym K1=4.0 K2=0.55 zm=80,4.0,0.55,80.0,4.0,0.55,80.0,2219.8,2219.8,0.0,-173.8,100.0,709.3,8.91,338.7,,0
210,S1,sym K1=4.0 K2=0.55 zm=150,4.0,0.55,150.0,4.0,0.55,150.0,2109.0,1805.6,0.0,-129.9,74.7,623.4,13.98,333.6,,0
210,S1,sym K1=4.0 K2=0.55 zm=250,4.0,0.55,250.0,4.0,0.55,250.0,2128.1,1155.7,0.0,-121.78,70.1,699.9,18.15,329.5,,0
210,S1,sym K1=4.0 K2=0.55 zm=400,4.0,0.55,400.0,4.0,0.55,400.0,2130.0,1438.8,2.39,-119.92,69.0,724.2,19.12,326.1,,0
210,S1,sym K1=4.0 K2=0.55 zm=600,4.0,0.55,600.0,4.0,0.55,600.0,2131.8,1564.6,3.98,-118.6,68.2,725.2,19.21,324.4,,0
210,S1,sym K1=4.0 K2=0.7 zm=40,4.0,0.7,40.0,4.0,0.7,40.0,2443.8,2443.8,0.0,-173.8,100.0,874.0,0.0,347.6,,0
210,S1,sym K1=4.0 K2=0.7 zm=80,4.0,0.7,80.0,4.0,0.7,80.0,2245.7,2245.7,0.0,-173.8,100.0,688.1,8.91,338.7,,0
210,S1,sym K1=4.0 K2=0.7 zm=150,4.0,0.7,150.0,4.0,0.7,150.0,2083.7,1834.5,0.0,-121.13,69.7,514.4,14.05,333.6,-1.1148,1
210,S1,sym K1=4.0 K2=0.7 zm=250,4.0,0.7,250.0,4.0,0.7,250.0,2106.3,1157.6,0.0,-113.29,65.2,613.5,19.1,328.5,,0
210,S1,sym K1=4.0 K2=0.7 zm=400,4.0,0.7,400.0,4.0,0.7,400.0,2109.9,1337.9,2.36,-111.56,64.2,613.9,20.18,325.1,,0
